scientific_name_original,scientific_name_matched,common_name_en,iucn,at_way_canguk,at_way_titias,at_danau_ranau,habitat_tier,wcrs_text,wc_from_text_only,sources,birdnet_label,in_birdnet_v24
Abroscopus superciliaris,Abroscopus superciliaris,Yellow-bellied Warbler,,True,False,True,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Abroscopus superciliaris_Yellow-bellied Warbler,True
Accipiter gularis,Accipiter gularis,Japanese Sparrowhawk,,False,True,False,mid,False,False,gooddie2015,Accipiter gularis_Japanese Sparrowhawk,True
Accipiter virgatus,Accipiter virgatus,Besra,,False,True,False,mid,False,False,gooddie2015,Accipiter virgatus_Besra,True
Accipter trivirgatus,Accipiter trivirgatus,Crested Goshawk,,True,False,False,lowland,False,False,gooddie2015,Accipiter trivirgatus_Crested Goshawk,True
Acridotheres javanicus,Acridotheres javanicus,Javan Myna,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Bengkunat;ebird_hotspot_L7940372,Acridotheres javanicus_Javan Myna,True
Acridotheres tristis,Acridotheres tristis,Common Myna,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Acridotheres tristis_Common Myna,True
Acrocephalus stentoreus,Acrocephalus stentoreus,Clamorous Reed Warbler,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Acrocephalus stentoreus_Clamorous Reed Warbler,True
Actenoides concretus,Actenoides concretus,Rufous-collared Kingfisher,NT,True,True,False,lowland,True,False,gooddie2015;brickle_wcrs;ebird_ID-SM-LA;ebird_Bengkunat;ebird_ForestTrail,Actenoides concretus_Rufous-collared Kingfisher,True
Actitis hypoleucos,Actitis hypoleucos,Common Sandpiper,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing,Actitis hypoleucos_Common Sandpiper,True
Aegithina tiphia,Aegithina tiphia,Common Iora,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_hotspot_L7940372,Aegithina tiphia_Common Iora,True
Aegithina viridissima,Aegithina viridissima,Green Iora,NT,True,True,False,lowland,True,False,gooddie2015;brickle_wcrs;andriyani2022;ebird_ID-SM-LA;ebird_Bengkunat;ebird_ForestTrail,Aegithina viridissima_Green Iora,True
Aerodramus fuciphagus,Aerodramus fuciphagus,Edible-nest Swiftlet,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Bengkunat,Aerodramus fuciphagus_White-nest Swiftlet,True
Aerodramus maximus,Aerodramus maximus,Black-nest Swiftlet,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Bengkunat;ebird_ForestTrail,Aerodramus maximus_Black-nest Swiftlet,True
Aerodramus salangana,,Mossy-nest Swiftlet,,True,False,False,lowland,False,False,gooddie2015,,False
Aethopyga siparaja,Aethopyga siparaja,Crimson Sunbird,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_ForestTrail;ebird_DanauMenjukut,Aethopyga siparaja_Crimson Sunbird,True
Aethopyga temminckii,Aethopyga temminckii,Temminck’s Sunbird,,False,True,True,mid,False,False,gooddie2015;ebird_ID-SM-LA,Aethopyga temminckii_Temminck's Sunbird,True
Agropsar sturninus,Agropsar sturninus,Daurian Starling,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Belimbing,Agropsar sturninus_Daurian Starling,True
Alcedo atthis,Alcedo atthis,Common Kingfisher,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_DanauMenjukut,Alcedo atthis_Common Kingfisher,True
Alcedo coerulescens,,Small Blue Kingfisher,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_DanauMenjukut,,False
Alcedo meninting,Alcedo meninting,Blue-eared Kingfisher,,True,True,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_ForestTrail,Alcedo meninting_Blue-eared Kingfisher,True
Alcedo peninsulae,,Malay Blue-banded Kingfisher,NT,True,True,False,lowland,True,False,gooddie2015;brickle_wcrs;ebird_ID-SM-LA;ebird_Bengkunat,,False
Alcippe brunneicauda,Alcippe brunneicauda,Brown Fulvetta,NT,False,True,False,mid,False,False,gooddie2015;ebird_ID-SM-LA,Alcippe brunneicauda_Brown Fulvetta,True
Alophoixus bres,,Grey-cheeked Bulbul,,True,True,True,lowland,False,False,gooddie2015,,False
Alophoixus finschii,Alophoixus finschii,Finsch’s Bulbul,NT,True,False,False,lowland,True,False,gooddie2015;brickle_wcrs,Alophoixus finschii_Finsch's Bulbul,True
Alophoixus ochraceus,Alophoixus ochraceus,Ochraceous Bulbul,,True,True,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Alophoixus ochraceus_Ochraceous Bulbul,True
Alophoixus phaeocephalus,Alophoixus phaeocephalus,Yellow-bellied Bulbul,,True,True,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_ForestTrail,Alophoixus phaeocephalus_Yellow-bellied Bulbul,True
Alophoixus tephrogenys,Alophoixus tephrogenys,Gray-cheeked Bulbul,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Alophoixus tephrogenys_Gray-cheeked Bulbul,True
Amandava amandava,Amandava amandava,Red Avadavat,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Amandava amandava_Red Avadavat,True
Amaurornis cinerea,Poliolimnas cinereus,White-browed Crake,,True,False,False,lowland,False,False,gooddie2015,Poliolimnas cinereus_White-browed Crake,True
Amaurornis phoenicurus,Amaurornis phoenicurus,White-breasted Waterhen,,False,True,False,mid,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_hotspot_L7940372,Amaurornis phoenicurus_White-breasted Waterhen,True
Anarhynchus alexandrinus,,Kentish Plover,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Belimbing,,False
Anarhynchus javanicus,,Javan Plover,,False,False,False,unknown,False,False,ebird_ID-SM-LA,,False
Anarhynchus leschenaultii,,Greater Sand-Plover,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Belimbing,,False
Anas gibberifrons,,Sunda Teal,,False,False,False,unknown,False,False,ebird_ID-SM-LA,,False
Anhinga melanogaster,Anhinga melanogaster,Oriental Darter,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Anhinga melanogaster_Oriental Darter,True
Anorrhinus galeritus,Anorrhinus galeritus,Bushy-crested Hornbill,,True,True,True,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Bengkunat;ebird_ForestTrail;ebird_hotspot_L7940372,Anorrhinus galeritus_Bushy-crested Hornbill,True
Anous stolidus,Anous stolidus,Brown Noddy,,True,False,False,lowland,False,False,gooddie2015,Anous stolidus_Brown Noddy,True
Anthipes solitaris,Anthipes solitaris,Rufous-browed Flycatcher,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Anthipes solitaris_Rufous-browed Flycatcher,True
Anthracoceros albirostris,Anthracoceros albirostris,Oriental Pied Hornbill,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_ForestTrail,Anthracoceros albirostris_Oriental Pied-Hornbill,True
Anthracoceros malayanus,Anthracoceros malayanus,Black Hornbill,NT,True,True,False,lowland,True,False,gooddie2015;brickle_wcrs;ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail,Anthracoceros malayanus_Black Hornbill,True
Anthreptes malacensis,Anthreptes malacensis,Brown-throated Sunbird,,True,False,True,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing,Anthreptes malacensis_Brown-throated Sunbird,True
Anthreptes rhodolaema,,Red-throated Sunbird,NT,True,False,False,lowland,False,False,gooddie2015,,False
Anthreptes rhodolaemus,,Red-throated Sunbird,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_ForestTrail,,False
Anthreptes simplex,,Plain Sunbird,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail,,False
Anthus rufulus,Anthus rufulus,Paddyfield Pipit,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_ForestTrail,Anthus rufulus_Paddyfield Pipit,True
Apalharpactes mackloti,,Sumatran Trogon,,False,True,True,mid,False,False,gooddie2015;ebird_ID-SM-LA,,False
Aplonis panayensis,Aplonis panayensis,Asian Glossy Starling,,False,False,True,montane,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_hotspot_L7940372,Aplonis panayensis_Asian Glossy Starling,True
Apus nipalensis,Apus nipalensis,House Swift,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_hotspot_L7940372,Apus nipalensis_House Swift,True
Apus pacificus,Apus pacificus,Pacific Swift,,False,False,True,montane,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing,Apus pacificus_Pacific Swift,True
Arachnothera affinis,,Grey-breasted Spiderhunter,,True,True,False,lowland,False,False,gooddie2015,,False
Arachnothera chrysogenys,Arachnothera chrysogenys,Yellow-eared Spiderhunter,,True,True,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Arachnothera chrysogenys_Yellow-eared Spiderhunter,True
Arachnothera crassirostris,Arachnothera crassirostris,Thick-billed Spiderhunter,,True,True,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Arachnothera crassirostris_Thick-billed Spiderhunter,True
Arachnothera flavigaster,Arachnothera flavigaster,Spectacled Spiderhunter,,True,False,False,lowland,True,False,gooddie2015;andriyani2022;ebird_ID-SM-LA;ebird_Bengkunat;ebird_ForestTrail,Arachnothera flavigaster_Spectacled Spiderhunter,True
Arachnothera longirostra,Arachnothera longirostra,Little Spiderhunter,,True,True,True,lowland,True,False,gooddie2015;andriyani2022;ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail,Arachnothera longirostra_Little Spiderhunter,True
Arachnothera modesta,,Gray-breasted Spiderhunter,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_ForestTrail,,False
Arachnothera robusta,,Long-billed Spiderhunter,,True,True,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Bengkunat;ebird_hotspot_L7940372,,False
Arborophila rubrirostris,,Red-billed Partridge,,False,True,True,mid,False,False,gooddie2015;ebird_ID-SM-LA,,False
Arborophila sumatrana,,Sumatran Partridge,,False,True,True,mid,False,False,gooddie2015;ebird_ID-SM-LA,,False
Ardea alba,Ardea alba,Great Egret,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_DanauMenjukut,Ardea alba_Great Egret,True
Ardea cinerea,Ardea cinerea,Gray Heron,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Ardea cinerea_Gray Heron,True
Ardea coromanda,,Eastern Cattle-Egret,,False,False,False,unknown,False,False,ebird_ID-SM-LA,,False
Ardea intermedia,Ardea intermedia,Intermediate Egret,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Ardea intermedia_Intermediate Egret,True
Ardea purpurea,Ardea purpurea,Purple Heron,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_DanauMenjukut,Ardea purpurea_Purple Heron,True
Ardea sumatrana,Ardea sumatrana,Great-billed Heron,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Ardea sumatrana_Great-billed Heron,True
Ardenna pacifica,Ardenna pacifica,Wedge-tailed Shearwater,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Ardenna pacifica_Wedge-tailed Shearwater,True
Ardeola bacchus,Ardeola bacchus,Chinese Pond-Heron,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Ardeola bacchus_Chinese Pond-Heron,True
Ardeola speciosa,Ardeola speciosa,Javan Pond-Heron,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Ardeola speciosa_Javan Pond-Heron,True
Arenaria interpres,Arenaria interpres,Ruddy Turnstone,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing,Arenaria interpres_Ruddy Turnstone,True
Argusianus argus,Argusianus argus,Great Argus,NT,True,False,False,lowland,True,False,gooddie2015;brickle_wcrs;ebird_ID-SM-LA;ebird_Bengkunat;ebird_ForestTrail,Argusianus argus_Great Argus,True
Artamus leucorhynchus,Artamus leucorynchus,White-breasted Woodswallow,,False,True,True,mid,False,False,gooddie2015,Artamus leucorynchus_White-breasted Woodswallow,True
Artamus leucorynchus,Artamus leucorynchus,White-breasted Woodswallow,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Bengkunat;ebird_hotspot_L7940372,Artamus leucorynchus_White-breasted Woodswallow,True
Asarcornis scutulata,,White-winged Duck,EN,True,False,False,lowland,True,False,gooddie2015;brickle_wcrs;ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_DanauMenjukut,,False
Available at,,UNESCO (2004) Tropical rainforest of Sumatra.,,False,False,False,unknown,False,False,gooddie2015,,False
Aviceda jerdoni,Aviceda jerdoni,Jerdon’s Baza,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_ForestTrail;ebird_hotspot_L7940372,Aviceda jerdoni_Jerdon's Baza,True
Aviceda leuphotes,Aviceda leuphotes,Black Baza,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Aviceda leuphotes_Black Baza,True
Batrachostomus auritus,Batrachostomus auritus,Large Frogmouth,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Batrachostomus auritus_Large Frogmouth,True
Batrachostomus cornutus,Batrachostomus cornutus,Sunda Frogmouth,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Bengkunat,Batrachostomus cornutus_Sunda Frogmouth,True
Batrachostomus poliolophus,,Short-tailed Frogmouth,NT,False,False,True,montane,False,False,gooddie2015;ebird_ID-SM-LA,,False
Batrachostomus stellatus,Batrachostomus stellatus,Gould's Frogmouth,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Batrachostomus stellatus_Gould's Frogmouth,True
Berenicornis comatus,Berenicornis comatus,White-crowned Hornbill,NT,True,True,True,lowland,True,False,gooddie2015;brickle_wcrs;ebird_ID-SM-LA;ebird_Bengkunat;ebird_ForestTrail,Berenicornis comatus_White-crowned Hornbill,True
Birds and,,"O’Brien, G. & Kinnaird, M. F. (1996)",,False,False,False,unknown,False,False,gooddie2015,,False
Birds of,,"Buij, R., Fox, E. A. & Wich, S. A. (2006)",,False,False,False,unknown,False,False,gooddie2015,,False
Blythipicus rubiginosus,Blythipicus rubiginosus,Maroon Woodpecker,,True,True,True,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Bengkunat;ebird_ForestTrail,Blythipicus rubiginosus_Maroon Woodpecker,True
Botaurus cinnamomeus,,Cinnamon Bittern,,False,False,False,unknown,False,False,ebird_ID-SM-LA,,False
Botaurus flavicollis,,Black Bittern,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Bengkunat,,False
Botaurus sinensis,,Yellow Bittern,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Bengkunat,,False
Brachypteryx leucophris,Brachypteryx leucophris,Lesser Shortwing,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_hotspot_L7940372,Brachypteryx leucophris_Lesser Shortwing,True
Brachypteryx leucophrys,,Lesser Shortwing,,False,False,True,montane,False,False,gooddie2015,,False
Brachypteryx saturata,,Sumatran Shortwing,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_hotspot_L7940372,,False
Brickle and,,information and many of whom (in particular Nick,,False,False,False,unknown,False,False,gooddie2015,,False
Bubo sumatranus,Bubo sumatranus,Barred Eagle Owl,,True,False,True,lowland,False,False,gooddie2015,Bubo sumatranus_Barred Eagle-Owl,True
Bubulcus ibis,Bubulcus ibis,Cattle Egret,,False,True,True,mid,False,False,gooddie2015,Bubulcus ibis_Cattle Egret,True
Buceros bicornis,Buceros bicornis,Great Hornbill,NT,True,True,False,lowland,True,False,gooddie2015;brickle_wcrs;ebird_ID-SM-LA;ebird_ForestTrail,Buceros bicornis_Great Hornbill,True
Buceros rhinoceros,Buceros rhinoceros,Rhinoceros Hornbill,NT,True,True,True,lowland,True,False,gooddie2015;brickle_wcrs;ebird_ID-SM-LA;ebird_Bengkunat;ebird_ForestTrail,Buceros rhinoceros_Rhinoceros Hornbill,True
Bulweria bulwerii,Bulweria bulwerii,Bulwer's Petrel,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Bulweria bulwerii_Bulwer's Petrel,True
Butorides atricapilla,,Little Heron,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_DanauMenjukut,,False
Butorides striata,Butorides striata,Green-backed Heron,,True,False,False,lowland,False,False,gooddie2015,Butorides striata_Striated Heron,True
Cacomantis merulinus,Cacomantis merulinus,Plaintive Cuckoo,,True,True,True,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail;ebird_hotspot_L7940372,Cacomantis merulinus_Plaintive Cuckoo,True
Cacomantis sepulcralis,,Sunda Brush Cuckoo,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Bengkunat;ebird_hotspot_L7940372,,False
Cacomantis sonneratii,Cacomantis sonneratii,Banded Bay Cuckoo,,True,True,True,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Bengkunat;ebird_ForestTrail,Cacomantis sonneratii_Banded Bay Cuckoo,True
Cacomantis variolosus,Cacomantis variolosus,Brush Cuckoo,,False,True,True,mid,False,False,gooddie2015,Cacomantis variolosus_Brush Cuckoo,True
Calidris alba,Calidris alba,Sanderling,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing,Calidris alba_Sanderling,True
Calidris falcinellus,Calidris falcinellus,Broad-billed Sandpiper,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Belimbing,Calidris falcinellus_Broad-billed Sandpiper,True
Calidris ferruginea,Calidris ferruginea,Curlew Sandpiper,,True,False,False,lowland,False,False,gooddie2015,Calidris ferruginea_Curlew Sandpiper,True
Calidris pugnax,Calidris pugnax,Ruff,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Belimbing,Calidris pugnax_Ruff,True
Calidris ruficollis,Calidris ruficollis,Red-necked Stint,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Calidris ruficollis_Red-necked Stint,True
Calonectris leucomelas,,Streaked Shearwater,,False,False,False,unknown,False,False,ebird_ID-SM-LA,,False
Caloperdix oculeus,,Ferruginous Partridge,NT,False,True,True,mid,False,False,gooddie2015;ebird_ID-SM-LA,,False
Caloramphus hayii,,Sooty Barbet,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail;ebird_hotspot_L7940372,,False
Calorhamphus hayii,Caloramphus fuliginosus,Malay Brown Barbet,NT,True,True,False,lowland,False,False,gooddie2015,Caloramphus fuliginosus_Brown Barbet,True
Calyptomena viridis,Calyptomena viridis,Green Broadbill,NT,True,True,False,lowland,True,False,gooddie2015;brickle_wcrs;andriyani2022;ebird_ID-SM-LA;ebird_Bengkunat;ebird_ForestTrail,Calyptomena viridis_Green Broadbill,True
Caprimulgus affinis,Caprimulgus affinis,Savanna Nightjar,,False,True,False,mid,False,False,gooddie2015;ebird_ID-SM-LA;ebird_DanauMenjukut,Caprimulgus affinis_Savanna Nightjar,True
Caprimulgus concretus,,Bonaparte's Nightjar,,False,False,False,unknown,False,False,ebird_ID-SM-LA,,False
Caprimulgus macrurus,Caprimulgus macrurus,Large-tailed Nightjar,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Caprimulgus macrurus_Large-tailed Nightjar,True
Caprimulgus pulchellus,,Salvadori’s Nightjar,NT,False,False,True,montane,False,False,gooddie2015,,False
Carpococcyx viridis,,Sumatran Ground Cuckoo,CR,False,True,False,mid,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Bengkunat,,False
Centropus bengalensis,Centropus bengalensis,Lesser Coucal,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail;ebird_hotspot_L7940372,Centropus bengalensis_Lesser Coucal,True
Centropus rectunguis,Centropus rectunguis,Short-toed Coucal,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Centropus rectunguis_Short-toed Coucal,True
Centropus sinensis,Centropus sinensis,Greater Coucal,,True,True,True,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail;ebird_hotspot_L7940372,Centropus sinensis_Greater Coucal,True
Ceyx erithaca,Ceyx erithaca,Oriental Dwarf Kingfisher,,True,True,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Ceyx erithaca_Black-backed Dwarf-Kingfisher,True
Ceyx rufidorsa,,Rufous-backed Dwarf-Kingfisher,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail;ebird_hotspot_L7940372,,False
Chalcites basalis,Chrysococcyx basalis,Horsfield’s Bronze Cuckoo,,True,False,False,lowland,False,False,gooddie2015,Chrysococcyx basalis_Horsfield's Bronze-Cuckoo,True
Chalcites minutillus,Chrysococcyx minutillus,Little Bronze Cuckoo,,False,False,True,montane,False,False,gooddie2015;ebird_ID-SM-LA,Chrysococcyx minutillus_Little Bronze-Cuckoo,True
Chalcoparia singalensis,Chalcoparia singalensis,Ruby-cheeked Sunbird,,True,True,True,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Bengkunat;ebird_ForestTrail,Chalcoparia singalensis_Ruby-cheeked Sunbird,True
Chalcophaps indica,Chalcophaps indica,Grey-capped Emerald Dove,,True,True,True,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail,Chalcophaps indica_Asian Emerald Dove,True
Charadrius leschenaultii,Charadrius leschenaultii,Greater Sand Plover,,True,False,False,lowland,False,False,gooddie2015,Charadrius leschenaultii_Greater Sand-Plover,True
Charadrius mongolus,Charadrius mongolus,Lesser Sand Plover,,True,False,False,lowland,False,False,gooddie2015,Charadrius mongolus_Lesser Sand-Plover,True
Charadrius peronii,Charadrius peronii,Malay Plover,NT,True,False,False,lowland,False,False,gooddie2015,Charadrius peronii_Malaysian Plover,True
Chlidonias hybrida,Chlidonias hybrida,Whiskered Tern,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Chlidonias hybrida_Whiskered Tern,True
Chlidonias leucopterus,Chlidonias leucopterus,White-winged Tern,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Chlidonias leucopterus_White-winged Tern,True
Chloropsis cyanopogon,Chloropsis cyanopogon,Lesser Green Leafbird,NT,True,False,False,lowland,True,False,gooddie2015;brickle_wcrs;andriyani2022;ebird_ID-SM-LA,Chloropsis cyanopogon_Lesser Green Leafbird,True
Chloropsis media,,Sumatran Leafbird,,False,False,False,unknown,False,False,ebird_ID-SM-LA,,False
Chloropsis moluccensis,,Blue-winged Leafbird,,False,False,False,unknown,False,False,ebird_ID-SM-LA,,False
Chloropsis sonnerati,Chloropsis sonnerati,Greater Green Leafbird,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Chloropsis sonnerati_Greater Green Leafbird,True
Chloropsis venusta,,Blue-masked Leafbird,,False,False,False,unknown,False,False,ebird_ID-SM-LA,,False
Chrysococcyx xanthorhynchus,Chrysococcyx xanthorhynchus,Violet Cuckoo,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Chrysococcyx xanthorhynchus_Violet Cuckoo,True
Chrysocolaptes guttacristatus,Chrysocolaptes guttacristatus,Greater Flameback,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Chrysocolaptes guttacristatus_Greater Flameback,True
Chrysocolaptes validus,Reinwardtipicus validus,Orange-backed Woodpecker,,True,True,True,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail,Reinwardtipicus validus_Orange-backed Woodpecker,True
Chrysophlegma flavinucha,Chrysophlegma flavinucha,Greater Yellownape,,False,False,True,montane,False,False,gooddie2015;ebird_ID-SM-LA,Chrysophlegma flavinucha_Greater Yellownape,True
Chrysophlegma humii,Chrysophlegma mentale,Chequer-throated Yellownape,NT,True,True,False,lowland,False,False,gooddie2015,Chrysophlegma mentale_Checker-throated Woodpecker,True
Chrysophlegma mentale,Chrysophlegma mentale,Checker-throated Woodpecker,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail,Chrysophlegma mentale_Checker-throated Woodpecker,True
Chrysophlegma miniaceum,Chrysophlegma miniaceum,Banded Woodpecker,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail,Chrysophlegma miniaceum_Banded Woodpecker,True
Ciconia episcopus,,Asian Woollyneck,VU,False,False,False,unknown,False,False,gooddie2015;ebird_ID-SM-LA,,False
Ciconia stormi,,Storm’s Stork,EN,True,False,False,lowland,True,False,gooddie2015;brickle_wcrs;ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat,,False
Cinnyris ornatus,,Ornate Sunbird,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Belimbing;ebird_Bengkunat;ebird_ForestTrail;ebird_hotspot_L7940372;ebird_DanauMenjukut,,False
Circus spilonotus,Circus spilonotus,Eastern Marsh Harrier,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Circus spilonotus_Eastern Marsh-Harrier,True
Cissa chinensis,Cissa chinensis,Common Green Magpie,,False,False,True,montane,False,False,gooddie2015;ebird_ID-SM-LA,Cissa chinensis_Common Green-Magpie,True
Cisticola exilis,Cisticola exilis,Golden-headed Cisticola,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Belimbing,Cisticola exilis_Golden-headed Cisticola,True
Cisticola juncidis,Cisticola juncidis,Zitting Cisticola,,False,False,True,montane,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Belimbing,Cisticola juncidis_Zitting Cisticola,True
Clamator coromandus,Clamator coromandus,Chestnut-winged Cuckoo,,True,False,False,lowland,False,False,gooddie2015;ebird_ID-SM-LA;ebird_Bengkunat,Clamator coromandus_Chestnut-winged Cuckoo,True
Cochoa beccarii,,Sumatran Cochoa,VU,False,True,True,mid,False,False,gooddie2015;ebird_ID-SM-LA,,False
Collocalia affinis,Collocalia affinis,Plume-toed Swiftlet,,False,False,False,unknown,False,False,ebird_ID-SM-LA;ebird_Bengkunat,Collocalia affinis_Plume-toed Swiftlet,True
Collocalia esculenta,Collocalia affinis,Glossy Swiftlet,,True,True,True,lowland,False,False,gooddie2015,Collocalia affinis_Plume-toed Swiftlet,True
Columba livia,Columba livia,Rock Pigeon,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Columba livia_Rock Pigeon,True
Copsychus malabaricus,Copsychus malabaricus,White-rumped Shama,,True,False,False,lowland,True,False,gooddie2015;andriyani2022;ebird_ID-SM-LA,Copsychus malabaricus_White-rumped Shama,True
Copsychus pyrropygus,Copsychus pyrropygus,Rufous-tailed Shama,,False,False,False,unknown,False,False,ebird_ID-SM-LA,Copsychus pyrropygus_Rufous-tailed Shama,True
Copsychus saularis,Copsychus saularis,Oriental Magpie Robin,,True,True,True,lowland,False,False,gooddie2015;ebird_ID-SM-LA,Copsychus saularis_Oriental Magpie-Robin,True
